epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_loss
0,,260,,169.36036682128906,
0,,261,,121.17332458496094,
0,,262,,130.33924865722656,
0,,263,,189.58143615722656,
0,,264,,138.15101623535156,
0,,265,,286.9423828125,
0,,266,,122.15026092529297,
0,,267,,259.65032958984375,
0,,268,,185.0513458251953,
0,,269,,148.241455078125,
0,,270,,120.22769927978516,
0,,271,,204.0475616455078,
0,,272,,125.57856750488281,
0,,273,,342.51483154296875,
0,,274,,190.27236938476562,
0,,275,,175.47886657714844,
0,,276,,215.8741455078125,
0,,277,,124.40886688232422,
0,,278,,175.54409790039062,
0,,279,,112.72727966308594,
0,,280,,141.6754913330078,
0,,281,,101.15511322021484,
0,,282,,186.57789611816406,
0,,283,,149.0968017578125,
0,,284,,272.5582580566406,
0,,285,,149.13919067382812,
0,,286,,66.65470886230469,
0,,287,,97.30147552490234,
0,,288,,207.4352264404297,
0,,289,,191.5277557373047,
0,,290,,181.9422607421875,
0,,291,,117.53282165527344,
0,,292,,275.03704833984375,
0,,293,,192.88986206054688,
0,,294,,136.65623474121094,
0,,295,,168.7351837158203,
0,,296,,255.6525115966797,
0,,297,,224.9836883544922,
0,,298,,171.02371215820312,
0,,299,,254.48757934570312,
0,,300,,263.3474426269531,
0,,301,,236.90689086914062,
0,,302,,254.040771484375,
0,,303,,159.1481475830078,
0,,304,,111.57256317138672,
0,,305,,173.35940551757812,
0,,306,,139.02984619140625,
0,,307,,147.2892608642578,
0,,308,,149.61769104003906,
0,,309,,285.494384765625,
0,,310,,148.1954803466797,
0,,311,,293.4994812011719,
0,,312,,316.58642578125,
0,,313,,125.44776916503906,
0,,314,,262.9420166015625,
0,,315,,296.3901672363281,
0,,316,,188.0762939453125,
0,,317,,155.6270751953125,
0,,318,,255.45339965820312,
0,,319,,218.8540496826172,
0,,320,,162.00694274902344,
0,,321,,115.103759765625,
0,,322,,138.32492065429688,
0,,323,,206.9700469970703,
0,,324,,249.97293090820312,
0,,325,,168.9160919189453,
0,,326,,187.8292694091797,
0,,327,,213.1066131591797,
0,,328,,174.38807678222656,
0,,329,,148.5406951904297,
0,,330,,156.8455352783203,
0,,331,,221.17025756835938,
0,,332,,308.80096435546875,
0,,333,,181.6405792236328,
0,,334,,333.2894592285156,
0,,335,,124.7943344116211,
0,,336,,232.78372192382812,
0,,337,,163.658935546875,
0,,338,,229.2166290283203,
0,,339,,193.93800354003906,
0,,340,,139.1705322265625,
0,,341,,234.59664916992188,
0,,342,,129.56930541992188,
0,,343,,144.68905639648438,
0,,344,,112.0613021850586,
0,,345,,133.83694458007812,
0,,346,,133.4114532470703,
0,,347,,174.3298797607422,
0,,348,,259.0024719238281,
0,,349,,344.84014892578125,
0,,350,,187.8711700439453,
0,,351,,120.96803283691406,
0,,352,,152.38819885253906,
0,,353,,183.30638122558594,
0,,354,,111.30709075927734,
0,,355,,161.71286010742188,
0,,356,,184.72409057617188,
0,,357,,190.57235717773438,
0,,358,,140.43124389648438,
0,,359,,180.99462890625,
0,,360,,119.8224105834961,
0,,361,,245.91177368164062,
0,,362,,83.58405303955078,
0,,363,,115.9764404296875,
0,,364,,109.1706314086914,
0,,365,,129.15211486816406,
0,,366,,101.84049987792969,
0,,367,,127.2132568359375,
0,,368,,167.5494384765625,
0,,369,,213.95565795898438,
0,,370,,156.0697479248047,
0,,371,,128.2079620361328,
0,,372,,117.34801483154297,
0,,373,,110.57109832763672,
0,,374,,191.8900146484375,
0,,375,,129.98397827148438,
0,,376,,119.94439697265625,
0,,377,,172.5979461669922,
0,,378,,84.13919830322266,
0,,379,,124.4393081665039,
0,,380,,244.1073760986328,
0,,381,,226.5289764404297,
0,,382,,220.40658569335938,
0,,383,,113.67903137207031,
0,,384,,166.7234344482422,
0,,385,,128.45347595214844,
0,,386,,112.0400619506836,
0,,387,,130.3124542236328,
0,,388,,132.53590393066406,
0,,389,,94.95709228515625,
0,,390,,123.33006286621094,
0,,391,,143.31793212890625,
0,,392,,174.1975555419922,
0,,393,,170.4130096435547,
0,,394,,173.5683135986328,
0,,395,,94.53385162353516,
0,,396,,171.33766174316406,
0,,397,,199.18882751464844,
0,,398,,166.35426330566406,
0,,399,,208.51145935058594,
0,,400,,163.781982421875,
0,,401,,191.20103454589844,
0,,402,,185.2251434326172,
0,,403,,153.31968688964844,
0,,404,,175.51661682128906,
0,,405,,173.92236328125,
0,,406,,169.28553771972656,
0,,407,,173.453857421875,
0,,408,,143.55726623535156,
0,,409,,182.24508666992188,
0,,410,,126.97747802734375,
0,,411,,160.9415283203125,
0,,412,,154.74913024902344,
0,,413,,102.20654296875,
0,,414,,138.35092163085938,
0,,415,,128.4518585205078,
0,,416,,202.83485412597656,
0,,417,,128.0225067138672,
0,,418,,116.42268371582031,
0,,419,,81.3488998413086,
0,,420,,177.2789764404297,
0,,421,,101.17414093017578,
0,,422,,86.94524383544922,
0,,423,,146.11216735839844,
0,,424,,102.05384063720703,
0,,425,,103.99058532714844,
0,,426,,275.62310791015625,
0,,427,,232.49240112304688,
0,,428,,117.51954650878906,
0,,429,,97.61727142333984,
0,,430,,261.3462829589844,
0,,431,,206.3623046875,
0,,432,,127.587646484375,
0,,433,,165.1030731201172,
0,,434,,137.60009765625,
0,,435,,95.7506103515625,
0,,436,,214.05166625976562,
0,,437,,247.9099884033203,
0,,438,,197.62184143066406,
0,,439,,145.44569396972656,
0,,440,,113.0899887084961,
0,,441,,168.0854949951172,
0,,442,,122.77637481689453,
0,,443,,203.76565551757812,
0,,444,,208.09756469726562,
0,,445,,241.8842315673828,
0,,446,,305.5533142089844,
0,,447,,105.00248718261719,
0,,448,,253.07711791992188,
0,,448,,,143.60147094726562
0,,448,177.55287170410156,,
,0.03,449,,,
1,,449,,107.02201843261719,
1,,450,,159.64718627929688,
1,,451,,173.15538024902344,
1,,452,,191.40676879882812,
1,,453,,174.5135040283203,
1,,454,,112.66980743408203,
1,,455,,192.0288543701172,
1,,456,,128.7377166748047,
1,,457,,121.26151275634766,
1,,458,,99.68556213378906,
1,,459,,235.8850555419922,
1,,460,,360.5141906738281,
1,,461,,93.45549011230469,
1,,462,,114.99762725830078,
1,,463,,145.29530334472656,
1,,464,,201.015625,
1,,465,,149.56973266601562,
1,,466,,138.20729064941406,
1,,467,,193.24818420410156,
1,,468,,139.50869750976562,
1,,469,,304.4994812011719,
1,,470,,143.47100830078125,
1,,471,,143.16893005371094,
1,,472,,231.17649841308594,
1,,473,,201.2056884765625,
1,,474,,214.01388549804688,
1,,475,,199.684814453125,
1,,476,,167.2511749267578,
1,,477,,142.87570190429688,
1,,478,,189.6696319580078,
1,,479,,183.0470428466797,
1,,480,,114.55486297607422,
1,,481,,149.179443359375,
1,,482,,178.4643096923828,
1,,483,,130.0985870361328,
1,,484,,227.03433227539062,
1,,485,,119.34016418457031,
1,,486,,119.27576446533203,
1,,487,,94.82328033447266,
1,,488,,90.77784729003906,
1,,489,,161.19210815429688,
1,,490,,96.89971923828125,
1,,491,,84.18730163574219,
1,,492,,221.74940490722656,
1,,493,,172.39321899414062,
1,,494,,224.4769744873047,
1,,495,,163.0336151123047,
1,,496,,129.60147094726562,
1,,497,,134.42324829101562,
1,,498,,149.6175537109375,
1,,499,,216.64321899414062,
1,,500,,154.7047119140625,
1,,501,,170.02818298339844,
1,,502,,200.05429077148438,
1,,503,,151.09275817871094,
1,,504,,201.9506072998047,
1,,505,,153.46534729003906,
1,,506,,158.05465698242188,
1,,507,,189.7658233642578,
1,,508,,148.50057983398438,
1,,509,,107.08662414550781,
1,,510,,189.1255340576172,
1,,511,,149.37905883789062,
1,,512,,180.4969024658203,
1,,513,,95.82109832763672,
1,,514,,161.39915466308594,
1,,515,,136.89532470703125,
1,,516,,223.86819458007812,
1,,517,,160.86648559570312,
1,,518,,127.9881591796875,
1,,519,,198.0133514404297,
1,,520,,111.68294525146484,
1,,521,,234.1320343017578,
1,,522,,126.48902130126953,
1,,523,,71.35489654541016,
1,,524,,88.30951690673828,
1,,525,,171.07456970214844,
1,,526,,138.29251098632812,
1,,527,,153.33790588378906,
1,,528,,102.08467864990234,
1,,529,,161.2727508544922,
1,,530,,161.49783325195312,
1,,531,,180.27330017089844,
1,,532,,258.6583251953125,
1,,533,,115.98929595947266,
1,,534,,144.93838500976562,
1,,535,,193.36961364746094,
1,,536,,139.87057495117188,
1,,537,,105.76567077636719,
1,,538,,194.56417846679688,
1,,539,,130.9315643310547,
1,,540,,140.48524475097656,
1,,541,,174.2870635986328,
1,,542,,211.10887145996094,
1,,543,,107.63352966308594,
1,,544,,133.10057067871094,
1,,545,,215.49050903320312,
1,,546,,160.08541870117188,
1,,547,,168.502685546875,
1,,548,,219.68759155273438,
1,,549,,151.7872772216797,
1,,550,,171.31381225585938,
1,,551,,153.47421264648438,
1,,552,,166.638671875,
1,,553,,161.0421600341797,
1,,554,,120.85684967041016,
1,,555,,155.85292053222656,
1,,556,,152.4687042236328,
1,,557,,110.54521942138672,
1,,558,,123.49146270751953,
1,,559,,232.1581268310547,
1,,560,,102.41362762451172,
1,,561,,158.81883239746094,
1,,562,,116.12569427490234,
1,,563,,191.19784545898438,
1,,564,,173.3565673828125,
1,,565,,144.49208068847656,
1,,566,,187.5915985107422,
1,,567,,143.27041625976562,
1,,568,,102.5667724609375,
1,,569,,120.74559020996094,
1,,570,,246.6800994873047,
1,,571,,166.98289489746094,
1,,572,,128.34019470214844,
1,,573,,164.66708374023438,
1,,574,,179.45814514160156,
1,,575,,185.66818237304688,
1,,576,,149.31771850585938,
1,,577,,110.1295166015625,
1,,578,,196.92564392089844,
1,,579,,133.95452880859375,
1,,580,,172.6150360107422,
1,,581,,167.51182556152344,
1,,582,,132.67405700683594,
1,,583,,115.30571746826172,
1,,584,,135.34776306152344,
1,,585,,315.556640625,
1,,586,,144.30990600585938,
1,,587,,151.42581176757812,
1,,588,,182.34658813476562,
1,,589,,149.43016052246094,
1,,590,,182.29434204101562,
1,,591,,215.1009521484375,
1,,592,,114.73716735839844,
1,,593,,106.26616668701172,
1,,594,,105.1001968383789,
1,,595,,107.68778228759766,
1,,596,,83.07518768310547,
1,,597,,139.92958068847656,
1,,598,,143.40916442871094,
1,,599,,142.6169891357422,
1,,600,,177.68478393554688,
1,,601,,289.30108642578125,
1,,602,,109.00994873046875,
1,,603,,151.5934295654297,
1,,604,,182.00535583496094,
1,,605,,87.40736389160156,
1,,606,,93.40254211425781,
1,,607,,117.91553497314453,
1,,608,,223.28976440429688,
1,,609,,156.8648681640625,
1,,610,,133.4149932861328,
1,,611,,242.6088104248047,
1,,612,,159.4401397705078,
1,,613,,117.21637725830078,
1,,614,,76.98143005371094,
1,,615,,140.74205017089844,
1,,616,,160.2534942626953,
1,,617,,107.96613311767578,
1,,618,,108.55387878417969,
1,,619,,109.25872039794922,
1,,620,,60.54567337036133,
1,,621,,226.5620880126953,
1,,622,,103.91230773925781,
1,,623,,281.6962890625,
1,,624,,163.31222534179688,
1,,625,,168.293701171875,
1,,626,,139.41246032714844,
1,,627,,128.52896118164062,
1,,628,,81.58280944824219,
1,,629,,234.5923614501953,
1,,630,,132.60568237304688,
1,,631,,130.59999084472656,
1,,632,,150.66493225097656,
1,,633,,186.0620880126953,
1,,634,,147.65457153320312,
1,,635,,98.62147521972656,
1,,636,,150.89990234375,
1,,637,,93.99786376953125,
1,,638,,138.32261657714844,
1,,639,,151.9876708984375,
1,,640,,181.41139221191406,
1,,641,,175.183837890625,
1,,642,,129.25827026367188,
1,,643,,136.39430236816406,
1,,644,,179.5819854736328,
1,,645,,140.2643585205078,
1,,646,,182.0050811767578,
1,,647,,120.59371185302734,
1,,648,,228.2490234375,
1,,649,,251.9458770751953,
1,,650,,112.31714630126953,
1,,651,,157.11582946777344,
1,,652,,110.33190155029297,
1,,653,,92.4405288696289,
1,,654,,171.125,
1,,655,,133.0918426513672,
1,,656,,208.05995178222656,
1,,657,,146.2736358642578,
1,,658,,188.5229949951172,
1,,659,,152.66163635253906,
1,,660,,238.10765075683594,
1,,661,,153.3607635498047,
1,,662,,166.66860961914062,
1,,663,,134.8683319091797,
1,,664,,117.39806365966797,
1,,665,,100.9569091796875,
1,,666,,106.26859283447266,
1,,667,,183.20909118652344,
1,,668,,180.92135620117188,
1,,669,,174.26071166992188,
1,,670,,226.239013671875,
1,,671,,155.9889678955078,
1,,672,,120.5037612915039,
1,,673,,97.36946105957031,
1,,674,,172.8411407470703,
1,,675,,96.97844696044922,
1,,676,,85.56243896484375,
1,,677,,233.66976928710938,
1,,678,,144.53152465820312,
1,,679,,75.98664093017578,
1,,680,,229.0330352783203,
1,,681,,141.53726196289062,
1,,682,,310.8166809082031,
1,,683,,119.06148529052734,
1,,684,,157.4023895263672,
1,,685,,155.5750274658203,
1,,686,,199.8331298828125,
1,,687,,221.15663146972656,
1,,688,,130.9365234375,
1,,689,,142.67877197265625,
1,,690,,136.99217224121094,
1,,691,,170.3640594482422,
1,,692,,111.33190155029297,
1,,693,,209.8295440673828,
1,,694,,267.3795471191406,
1,,695,,149.0930938720703,
1,,696,,117.88423156738281,
1,,697,,154.31283569335938,
1,,698,,182.89404296875,
1,,699,,139.18386840820312,
1,,700,,113.82683563232422,
1,,701,,169.0118865966797,
1,,702,,152.102294921875,
1,,703,,180.9217987060547,
1,,704,,113.15619659423828,
1,,705,,156.71754455566406,
1,,706,,160.51171875,
1,,707,,236.3367156982422,
1,,708,,146.8901824951172,
1,,709,,165.35264587402344,
1,,710,,131.8435516357422,
1,,711,,136.23428344726562,
1,,712,,168.97900390625,
1,,713,,121.49378967285156,
1,,714,,212.8578338623047,
1,,715,,154.82327270507812,
1,,716,,244.66929626464844,
1,,717,,114.01912689208984,
1,,718,,273.0282287597656,
1,,719,,118.52242279052734,
1,,720,,129.14476013183594,
1,,721,,100.71769714355469,
1,,722,,134.41506958007812,
1,,723,,153.21348571777344,
1,,724,,161.91445922851562,
1,,725,,122.06178283691406,
1,,726,,140.05599975585938,
1,,727,,104.00830841064453,
1,,728,,104.85234069824219,
1,,729,,89.7145004272461,
1,,730,,152.67030334472656,
1,,731,,68.76007080078125,
1,,732,,170.3330078125,
1,,733,,101.61002349853516,
1,,734,,93.83638763427734,
1,,735,,86.18193817138672,
1,,736,,154.17294311523438,
1,,737,,154.87669372558594,
1,,738,,187.87387084960938,
1,,739,,215.53358459472656,
1,,740,,69.18131256103516,
1,,741,,159.6599884033203,
1,,742,,204.05299377441406,
1,,743,,94.94575500488281,
1,,744,,181.32101440429688,
1,,745,,138.4078369140625,
1,,746,,131.83399963378906,
1,,747,,254.83303833007812,
1,,748,,146.27609252929688,
1,,749,,123.73285675048828,
1,,750,,105.75798797607422,
1,,751,,110.99308776855469,
1,,752,,118.8889389038086,
1,,753,,176.17556762695312,
1,,754,,189.50827026367188,
1,,755,,75.48634338378906,
1,,756,,184.6774139404297,
1,,757,,119.0301513671875,
1,,758,,206.13490295410156,
1,,759,,100.62076568603516,
1,,760,,91.92633819580078,
1,,761,,158.11598205566406,
1,,762,,126.95331573486328,
1,,763,,154.13575744628906,
1,,764,,143.4353790283203,
1,,765,,105.15253448486328,
1,,766,,113.31269073486328,
1,,767,,118.23358917236328,
1,,768,,133.71791076660156,
1,,769,,82.1438217163086,
1,,770,,111.1563949584961,
1,,771,,258.95257568359375,
1,,772,,117.22340393066406,
1,,773,,114.3851089477539,
1,,774,,209.6392364501953,
1,,775,,98.19461822509766,
1,,776,,155.52967834472656,
1,,777,,139.62342834472656,
1,,778,,136.98512268066406,
1,,779,,160.8090362548828,
1,,780,,150.15052795410156,
1,,781,,280.07135009765625,
1,,782,,158.9078369140625,
1,,783,,59.0428466796875,
1,,784,,218.14024353027344,
1,,785,,138.27622985839844,
1,,786,,158.84092712402344,
1,,787,,69.60911560058594,
1,,788,,155.4010772705078,
1,,789,,170.7958984375,
1,,790,,140.7703857421875,
1,,791,,115.05889129638672,
1,,792,,116.11114501953125,
1,,793,,211.63047790527344,
1,,794,,140.294189453125,
1,,795,,153.3536376953125,
1,,796,,90.6375732421875,
1,,797,,192.607177734375,
1,,798,,171.43470764160156,
1,,799,,151.69972229003906,
1,,800,,126.62279510498047,
1,,801,,187.91012573242188,
1,,802,,197.84471130371094,
1,,803,,94.80146026611328,
1,,804,,93.82057189941406,
1,,805,,191.8797149658203,
1,,806,,131.37489318847656,
1,,807,,122.96627044677734,
1,,808,,117.13909149169922,
1,,809,,141.06451416015625,
1,,810,,118.54875183105469,
1,,811,,151.67503356933594,
1,,812,,96.29938507080078,
1,,813,,70.49310302734375,
1,,814,,104.35511016845703,
1,,815,,90.72071075439453,
1,,816,,111.87052917480469,
1,,817,,321.66729736328125,
1,,818,,366.29864501953125,
1,,819,,133.97787475585938,
1,,820,,103.22016906738281,
1,,821,,107.07353973388672,
1,,822,,328.9750671386719,
1,,823,,250.16175842285156,
1,,824,,291.0945129394531,
1,,825,,163.77403259277344,
1,,826,,132.71310424804688,
1,,827,,131.21945190429688,
1,,828,,124.96800994873047,
1,,829,,174.4549102783203,
1,,830,,231.6486358642578,
1,,831,,101.48332977294922,
1,,832,,205.30650329589844,
1,,833,,145.20155334472656,
1,,834,,154.69114685058594,
1,,835,,157.6028594970703,
1,,836,,130.84498596191406,
1,,837,,149.81948852539062,
1,,838,,246.6387176513672,
1,,839,,166.3372344970703,
1,,840,,127.7000961303711,
1,,841,,169.47195434570312,
1,,842,,141.55104064941406,
1,,843,,133.94252014160156,
1,,844,,219.87930297851562,
1,,845,,143.87240600585938,
1,,846,,159.6982421875,
1,,847,,128.1764373779297,
1,,848,,120.59801483154297,
1,,849,,136.12033081054688,
1,,850,,272.3103942871094,
1,,851,,272.82354736328125,
1,,852,,198.3109588623047,
1,,853,,156.590576171875,
1,,854,,141.94448852539062,
1,,855,,173.17074584960938,
1,,856,,95.42948150634766,
1,,857,,102.94231414794922,
1,,858,,150.3299102783203,
1,,859,,153.06228637695312,
1,,860,,107.96379089355469,
1,,861,,262.2497253417969,
1,,862,,140.39930725097656,
1,,863,,137.48182678222656,
1,,864,,120.8904037475586,
1,,865,,120.33001708984375,
1,,866,,233.6637725830078,
1,,867,,127.48128509521484,
1,,868,,174.2489471435547,
1,,869,,168.12319946289062,
1,,870,,137.692626953125,
1,,871,,93.36344909667969,
1,,872,,76.94111633300781,
1,,873,,198.53807067871094,
1,,874,,120.03154754638672,
1,,875,,136.16905212402344,
1,,876,,177.6343231201172,
1,,877,,172.943115234375,
1,,878,,223.04666137695312,
1,,879,,148.90406799316406,
1,,880,,101.57749938964844,
1,,881,,160.43408203125,
1,,882,,154.83726501464844,
1,,883,,110.00007629394531,
1,,884,,168.97299194335938,
1,,885,,282.55902099609375,
1,,886,,115.55599212646484,
1,,887,,153.23548889160156,
1,,888,,111.8817138671875,
1,,889,,116.18885803222656,
1,,890,,269.30108642578125,
1,,891,,136.4420928955078,
1,,892,,145.39732360839844,
1,,893,,83.3687973022461,
1,,894,,226.07394409179688,
1,,895,,94.83811950683594,
1,,896,,150.5007781982422,
1,,897,,135.77597045898438,
1,,897,,,223.90382385253906
1,,897,154.6968536376953,,
,0.03,898,,,
2,,898,,112.8135986328125,
2,,899,,168.6378631591797,
2,,900,,110.43690490722656,
2,,901,,157.98435974121094,
2,,902,,135.90274047851562,
2,,903,,164.9163360595703,
2,,904,,187.4528350830078,
2,,905,,154.8596954345703,
2,,906,,201.7469024658203,
2,,907,,221.80296325683594,
2,,908,,135.9318389892578,
2,,909,,124.8336410522461,
2,,910,,152.2758331298828,
2,,911,,211.00697326660156,
2,,912,,135.71275329589844,
2,,913,,121.29488372802734,
2,,914,,184.75369262695312,
2,,915,,141.58743286132812,
2,,916,,172.0220184326172,
2,,917,,160.5371856689453,
2,,918,,219.1776123046875,
2,,919,,130.5059814453125,
2,,920,,115.24528503417969,
2,,921,,83.42802429199219,
2,,922,,231.24220275878906,
2,,923,,193.832763671875,
2,,924,,137.99960327148438,
2,,925,,120.76604461669922,
2,,926,,173.53599548339844,
